generated_at,date,location,psps_level,weather_score,fire_weather_tier,min_rh_percent,max_wind_mph,max_thunder_percent,red_flag_hours,near_hours,highest_risk_window,overall_psps_level,lpea_signal_level,official_fire_alert_count,max_fire_restriction_stage,max_fire_danger
2026-06-03T14:10:26.917007-06:00,2026-06-03,Pagosa Springs,LOW,12,ELEVATED,24.0,17.3,30.0,0,0,"Peak ingredients near 3 PM local; RH 24%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-03,Piedra / north county,LOW,12,ELEVATED,29.0,16.1,28.0,0,0,"Peak ingredients near 3 PM local; RH 29%, wind 16 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-03,Chromo / southeast county,LOW,12,ELEVATED,25.0,16.1,29.0,0,0,"Peak ingredients near 3 PM local; RH 26%, wind 16 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-04,Ignacio / southeast La Plata County,ELEVATED,34,ELEVATED,15.0,20.7,6.0,0,1,4 PM-4 PM local; 1 near/red-flag threshold hour.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-04,Arboles / southwest county,ELEVATED,26,ELEVATED,15.0,17.3,6.0,0,0,"Peak ingredients near 3 PM local; RH 15%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-04,Chimney Rock / west county,ELEVATED,26,ELEVATED,14.0,17.3,11.0,0,0,"Peak ingredients near 3 PM local; RH 14%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-04,Durango / La Plata County,ELEVATED,26,ELEVATED,14.0,18.4,11.0,0,0,"Peak ingredients near 4 PM local; RH 15%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-04,Bayfield / east La Plata County,ELEVATED,20,GREEN,17.0,19.6,9.0,0,0,"Peak ingredients near 3 PM local; RH 17%, wind 20 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-04,Pagosa Springs,ELEVATED,18,ELEVATED,20.0,18.4,21.0,0,0,"Peak ingredients near 4 PM local; RH 23%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-04,Chromo / southeast county,ELEVATED,18,ELEVATED,21.0,17.3,16.0,0,0,"Peak ingredients near 4 PM local; RH 22%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-04,Piedra / north county,LOW,12,ELEVATED,25.0,16.1,25.0,0,0,"Peak ingredients near 2 PM local; RH 27%, wind 16 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-05,Arboles / southwest county,ELEVATED,30,ELEVATED,12.0,16.1,4.0,0,0,"Peak ingredients near 5 PM local; RH 13%, wind 16 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-05,Chimney Rock / west county,ELEVATED,30,ELEVATED,11.0,15.0,7.0,0,0,"Peak ingredients near 4 PM local; RH 12%, wind 15 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-05,Durango / La Plata County,ELEVATED,26,ELEVATED,13.0,17.3,8.0,0,0,"Peak ingredients near 4 PM local; RH 13%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-05,Bayfield / east La Plata County,ELEVATED,26,ELEVATED,14.0,17.3,5.0,0,0,"Peak ingredients near 3 PM local; RH 14%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-05,Ignacio / southeast La Plata County,ELEVATED,26,ELEVATED,13.0,18.4,5.0,0,0,"Peak ingredients near 4 PM local; RH 13%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-05,Pagosa Springs,LOW,12,GREEN,16.0,12.7,14.0,0,0,"Peak ingredients near 3 PM local; RH 17%, wind 13 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-05,Chromo / southeast county,LOW,12,GREEN,17.0,13.8,11.0,0,0,"Peak ingredients near 5 PM local; RH 19%, wind 14 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-05,Piedra / north county,LOW,10,ELEVATED,19.0,12.7,15.0,0,0,"Peak ingredients near 2 PM local; RH 19%, wind 13 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-06,Durango / La Plata County,LIKELY,67,HIGH,11.0,26.5,5.0,3,6,2 PM-7 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-06,Ignacio / southeast La Plata County,LIKELY,67,HIGH,11.0,26.5,6.0,3,5,3 PM-7 PM local; 5 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-06,Bayfield / east La Plata County,WATCH,57,CONCERN,13.0,25.3,6.0,1,6,3 PM-8 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-06,Arboles / southwest county,WATCH,48,CONCERN,12.0,21.9,7.0,0,3,4 PM-6 PM local; 3 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-06,Chimney Rock / west county,ELEVATED,38,ELEVATED,11.0,20.7,8.0,0,1,5 PM-5 PM local; 1 near/red-flag threshold hour.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-06,Pagosa Springs,ELEVATED,20,GREEN,16.0,18.4,12.0,0,0,"Peak ingredients near 5 PM local; RH 18%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-06,Piedra / north county,LOW,14,GREEN,19.0,18.4,14.0,0,0,"Peak ingredients near 6 PM local; RH 24%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-06,Chromo / southeast county,LOW,14,GREEN,19.0,17.3,13.0,0,0,"Peak ingredients near 5 PM local; RH 19%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-07,Durango / La Plata County,LIKELY,77,HIGH,12.0,31.1,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-07,Bayfield / east La Plata County,LIKELY,77,HIGH,12.0,31.1,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-07,Ignacio / southeast La Plata County,LIKELY,77,HIGH,11.0,31.1,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-07,Arboles / southwest county,LIKELY,71,HIGH,11.0,28.8,0.0,7,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-07,Chimney Rock / west county,LIKELY,71,HIGH,10.0,27.6,0.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-07,Pagosa Springs,LIKELY,67,HIGH,13.0,28.8,0.0,5,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-07,Chromo / southeast county,WATCH,63,HIGH,14.0,26.5,0.0,3,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-07,Piedra / north county,WATCH,51,CONCERN,16.0,27.6,0.0,0,6,1 PM-6 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-08,Pagosa Springs,LIKELY,71,HIGH,12.0,27.6,8.0,4,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-08,Durango / La Plata County,LIKELY,71,HIGH,11.0,27.6,9.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-08,Bayfield / east La Plata County,LIKELY,71,HIGH,12.0,28.8,9.0,5,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-08,Ignacio / southeast La Plata County,LIKELY,71,HIGH,11.0,27.6,9.0,5,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-08,Arboles / southwest county,WATCH,61,CONCERN,11.0,25.3,9.0,2,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-08,Chimney Rock / west county,WATCH,61,CONCERN,9.0,25.3,9.0,1,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-08,Piedra / north county,WATCH,57,CONCERN,15.0,26.5,8.0,2,6,1 PM-6 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-08,Chromo / southeast county,WATCH,48,CONCERN,13.0,24.2,7.0,0,6,2 PM-7 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-09,Durango / La Plata County,LIKELY,77,HIGH,12.0,31.1,13.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-09,Arboles / southwest county,LIKELY,71,HIGH,12.0,27.6,10.0,6,9,11 AM-7 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-09,Chimney Rock / west county,LIKELY,71,HIGH,11.0,25.3,11.0,4,9,11 AM-7 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-09,Pagosa Springs,LIKELY,67,HIGH,14.0,28.8,12.0,4,7,12 PM-6 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-09,Bayfield / east La Plata County,LIKELY,67,HIGH,13.0,29.9,12.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-09,Ignacio / southeast La Plata County,LIKELY,67,HIGH,13.0,29.9,11.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-09,Chromo / southeast county,WATCH,55,CONCERN,16.0,25.3,16.0,0,6,1 PM-6 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:10:26.917007-06:00,2026-06-09,Piedra / north county,WATCH,47,CONCERN,18.0,27.6,13.0,0,3,2 PM-4 PM local; 3 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-03,Arboles / southwest county,ELEVATED,24,ELEVATED,18.0,17.3,20.0,0,0,"Peak ingredients near 5 PM local; RH 23%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-03,Chimney Rock / west county,ELEVATED,24,ELEVATED,17.0,17.3,23.0,0,0,"Peak ingredients near 5 PM local; RH 21%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-03,Ignacio / southeast La Plata County,ELEVATED,24,ELEVATED,18.0,19.6,17.0,0,0,"Peak ingredients near 5 PM local; RH 22%, wind 20 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-03,Durango / La Plata County,ELEVATED,18,ELEVATED,19.0,18.4,22.0,0,0,"Peak ingredients near 5 PM local; RH 21%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-03,Bayfield / east La Plata County,ELEVATED,18,ELEVATED,19.0,19.6,22.0,0,0,"Peak ingredients near 4 PM local; RH 22%, wind 20 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-03,Pagosa Springs,LOW,12,ELEVATED,24.0,17.3,30.0,0,0,"Peak ingredients near 3 PM local; RH 24%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-03,Piedra / north county,LOW,12,ELEVATED,29.0,16.1,28.0,0,0,"Peak ingredients near 3 PM local; RH 29%, wind 16 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-03,Chromo / southeast county,LOW,12,ELEVATED,25.0,16.1,29.0,0,0,"Peak ingredients near 3 PM local; RH 26%, wind 16 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-04,Ignacio / southeast La Plata County,ELEVATED,34,ELEVATED,15.0,20.7,6.0,0,1,4 PM-4 PM local; 1 near/red-flag threshold hour.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-04,Arboles / southwest county,ELEVATED,26,ELEVATED,15.0,17.3,6.0,0,0,"Peak ingredients near 3 PM local; RH 15%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-04,Chimney Rock / west county,ELEVATED,26,ELEVATED,14.0,17.3,11.0,0,0,"Peak ingredients near 3 PM local; RH 14%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-04,Durango / La Plata County,ELEVATED,26,ELEVATED,14.0,18.4,11.0,0,0,"Peak ingredients near 4 PM local; RH 15%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-04,Bayfield / east La Plata County,ELEVATED,20,GREEN,17.0,19.6,9.0,0,0,"Peak ingredients near 3 PM local; RH 17%, wind 20 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-04,Pagosa Springs,ELEVATED,18,ELEVATED,20.0,18.4,21.0,0,0,"Peak ingredients near 4 PM local; RH 23%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-04,Chromo / southeast county,ELEVATED,18,ELEVATED,21.0,17.3,16.0,0,0,"Peak ingredients near 4 PM local; RH 22%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-04,Piedra / north county,LOW,12,ELEVATED,25.0,16.1,25.0,0,0,"Peak ingredients near 2 PM local; RH 27%, wind 16 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-05,Arboles / southwest county,ELEVATED,30,ELEVATED,12.0,16.1,4.0,0,0,"Peak ingredients near 5 PM local; RH 13%, wind 16 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-05,Chimney Rock / west county,ELEVATED,30,ELEVATED,11.0,15.0,7.0,0,0,"Peak ingredients near 4 PM local; RH 12%, wind 15 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-05,Durango / La Plata County,ELEVATED,26,ELEVATED,13.0,17.3,8.0,0,0,"Peak ingredients near 4 PM local; RH 13%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-05,Bayfield / east La Plata County,ELEVATED,26,ELEVATED,14.0,17.3,5.0,0,0,"Peak ingredients near 3 PM local; RH 14%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-05,Ignacio / southeast La Plata County,ELEVATED,26,ELEVATED,13.0,18.4,5.0,0,0,"Peak ingredients near 4 PM local; RH 13%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-05,Pagosa Springs,LOW,12,GREEN,16.0,12.7,14.0,0,0,"Peak ingredients near 3 PM local; RH 17%, wind 13 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-05,Chromo / southeast county,LOW,12,GREEN,17.0,13.8,11.0,0,0,"Peak ingredients near 5 PM local; RH 19%, wind 14 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-05,Piedra / north county,LOW,10,ELEVATED,19.0,12.7,15.0,0,0,"Peak ingredients near 2 PM local; RH 19%, wind 13 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-06,Durango / La Plata County,LIKELY,67,HIGH,11.0,26.5,5.0,3,6,2 PM-7 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-06,Ignacio / southeast La Plata County,LIKELY,67,HIGH,11.0,26.5,6.0,3,5,3 PM-7 PM local; 5 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-06,Bayfield / east La Plata County,WATCH,57,CONCERN,13.0,25.3,6.0,1,6,3 PM-8 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-06,Arboles / southwest county,WATCH,48,CONCERN,12.0,21.9,7.0,0,3,4 PM-6 PM local; 3 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-06,Chimney Rock / west county,ELEVATED,38,ELEVATED,11.0,20.7,8.0,0,1,5 PM-5 PM local; 1 near/red-flag threshold hour.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-06,Pagosa Springs,ELEVATED,20,GREEN,16.0,18.4,12.0,0,0,"Peak ingredients near 5 PM local; RH 18%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-06,Piedra / north county,LOW,14,GREEN,19.0,18.4,14.0,0,0,"Peak ingredients near 6 PM local; RH 24%, wind 18 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-06,Chromo / southeast county,LOW,14,GREEN,19.0,17.3,13.0,0,0,"Peak ingredients near 5 PM local; RH 19%, wind 17 mph.",LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-07,Durango / La Plata County,LIKELY,77,HIGH,12.0,31.1,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-07,Bayfield / east La Plata County,LIKELY,77,HIGH,12.0,31.1,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-07,Ignacio / southeast La Plata County,LIKELY,77,HIGH,11.0,31.1,0.0,8,10,11 AM-8 PM local; 10 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-07,Arboles / southwest county,LIKELY,71,HIGH,11.0,28.8,0.0,7,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-07,Chimney Rock / west county,LIKELY,71,HIGH,10.0,27.6,0.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-07,Pagosa Springs,LIKELY,67,HIGH,13.0,28.8,0.0,5,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-07,Chromo / southeast county,WATCH,63,HIGH,14.0,26.5,0.0,3,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-07,Piedra / north county,WATCH,51,CONCERN,16.0,27.6,0.0,0,6,1 PM-6 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-08,Pagosa Springs,LIKELY,71,HIGH,12.0,27.6,8.0,4,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-08,Durango / La Plata County,LIKELY,71,HIGH,11.0,27.6,9.0,6,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-08,Bayfield / east La Plata County,LIKELY,71,HIGH,12.0,28.8,9.0,5,8,12 PM-7 PM local; 8 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-08,Ignacio / southeast La Plata County,LIKELY,71,HIGH,11.0,27.6,9.0,5,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-08,Arboles / southwest county,WATCH,61,CONCERN,11.0,25.3,9.0,2,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-08,Chimney Rock / west county,WATCH,61,CONCERN,9.0,25.3,9.0,1,7,1 PM-7 PM local; 7 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-08,Piedra / north county,WATCH,57,CONCERN,15.0,26.5,8.0,2,6,1 PM-6 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-08,Chromo / southeast county,WATCH,48,CONCERN,13.0,24.2,7.0,0,6,2 PM-7 PM local; 6 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
2026-06-03T14:42:50.818801-06:00,2026-06-09,Durango / La Plata County,LIKELY,77,HIGH,12.0,31.1,13.0,7,9,12 PM-8 PM local; 9 near/red-flag threshold hours.,LIKELY,active_wildfire_power_language,0,STAGE 1,VERY HIGH
